Year,Week,Resort,State,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),State_agg
2014,13,Mt. Baw Baw,VIC,5.814285714285715,-0.3142857142857142,40.6,VIC
2014,13,Mt. Buller,VIC,4.414285714285714,-1.7,29.8,VIC
2014,13,Mt. Hotham,VIC,1.457142857142857,-3.4714285714285715,6.2,VIC
2014,13,Mt. Stirling,VIC,4.414285714285714,-1.7,29.8,VIC
2014,13,Perisher,NSW,4.7,-4.3,35.2,NSW
2014,13,Selwyn,NSW,8.4,-0.31428571428571433,6.4,NSW
2014,13,Thredbo,NSW,0.8142857142857143,-5.457142857142857,9.4,NSW
2014,14,Charlotte Pass,NSW,5.421428571428572,-1.0214285714285716,48.9,NSW
2014,14,Falls Creek,VIC,5.7,-0.1999999999999999,44.8,VIC
2014,14,Mt. Baw Baw,VIC,5.671428571428572,1.0142857142857145,34.4,VIC
2014,14,Mt. Buller,VIC,5.271428571428571,0.27142857142857146,33.6,VIC
2014,14,Mt. Hotham,VIC,4.185714285714286,-0.9571428571428573,90.4,VIC
2014,14,Mt. Stirling,VIC,5.271428571428571,0.27142857142857146,33.6,VIC
2014,14,Perisher,NSW,6.885714285714286,-0.6428571428571429,49.0,NSW
2014,14,Selwyn,NSW,8.885714285714284,2.2714285714285714,25.2,NSW
2014,14,Thredbo,NSW,3.957142857142857,-1.4000000000000001,48.8,NSW
2014,15,Charlotte Pass,NSW,4.342857142857143,-2.507142857142857,13.5,NSW
2014,15,Falls Creek,VIC,5.771428571428571,-1.8714285714285714,3.0,VIC
2014,15,Mt. Baw Baw,VIC,4.728571428571429,-0.6428571428571429,51.8,VIC
2014,15,Mt. Buller,VIC,4.8428571428571425,-1.5142857142857142,20.8,VIC
2014,15,Mt. Hotham,VIC,3.542857142857143,-2.742857142857143,13.0,VIC
2014,15,Mt. Stirling,VIC,4.8428571428571425,-1.5142857142857142,20.8,VIC
2014,15,Perisher,NSW,6.057142857142858,-2.2142857142857144,19.2,NSW
2014,15,Selwyn,NSW,8.442857142857141,1.1142857142857143,9.600000000000001,NSW
2014,15,Thredbo,NSW,2.6285714285714286,-2.8000000000000003,7.8,NSW
2015,1,Charlotte Pass,NSW,8.707142857142857,-2.85,3.8,NSW
2015,1,Falls Creek,VIC,7.228571428571429,0.15714285714285717,0.2,VIC
2015,1,Mt. Baw Baw,VIC,6.271428571428571,-3.172065784643304e-17,20.400000000000002,VIC
2015,1,Mt. Buller,VIC,6.5,0.1857142857142857,17.8,VIC
2015,1,Mt. Hotham,VIC,5.0,-1.775,20.0,VIC
2015,1,Mt. Stirling,VIC,6.5,0.1857142857142857,17.8,VIC
2015,1,Perisher,NSW,9.885714285714286,-3.5714285714285716,1.5999999999999999,NSW
2015,1,Selwyn,NSW,9.028571428571428,2.1714285714285713,1.8,NSW
2015,1,Thredbo,NSW,7.528571428571429,-2.1285714285714286,6.0,NSW
2015,2,Charlotte Pass,NSW,2.9857142857142858,-2.621428571428571,70.1,NSW
2015,2,Falls Creek,VIC,2.157142857142857,-2.0285714285714285,28.2,VIC
2015,2,Mt. Baw Baw,VIC,2.8857142857142857,-0.9571428571428572,25.400000000000002,VIC
2015,2,Mt. Buller,VIC,2.8000000000000003,-1.9285714285714286,8.0,VIC
2015,2,Mt. Hotham,VIC,,,14.4,VIC
2015,2,Mt. Stirling,VIC,2.8000000000000003,-1.9285714285714286,8.0,VIC
2015,2,Perisher,NSW,3.814285714285714,-2.2714285714285714,87.2,NSW
2015,2,Selwyn,NSW,5.5,0.7000000000000001,24.8,NSW
2015,2,Thredbo,NSW,2.1571428571428575,-2.971428571428571,53.0,NSW
2015,3,Charlotte Pass,NSW,7.857142857142858,-2.1214285714285714,0.7,NSW
2015,3,Falls Creek,VIC,7.0,-0.4428571428571429,7.2,VIC
2015,3,Mt. Baw Baw,VIC,6.242857142857143,-0.07142857142857142,0.7999999999999999,VIC
2015,3,Mt. Buller,VIC,6.414285714285714,-0.5571428571428572,0.6,VIC
2015,3,Mt. Hotham,VIC,,,16.2,VIC
2015,3,Mt. Stirling,VIC,6.414285714285714,-0.5571428571428572,0.6,VIC
2015,3,Perisher,NSW,9.014285714285714,-3.2857142857142856,0.0,NSW
2015,3,Selwyn,NSW,8.257142857142856,2.2285714285714286,3.4000000000000004,NSW
2015,3,Thredbo,NSW,6.7,-0.9571428571428571,1.4,NSW
2015,4,Charlotte Pass,NSW,3.442857142857143,-5.864285714285714,3.4000000000000004,NSW
2015,4,Falls Creek,VIC,1.3714285714285714,-3.914285714285714,3.2,VIC
2015,4,Mt. Baw Baw,VIC,1.0285714285714287,-2.0142857142857142,21.2,VIC
2015,4,Mt. Buller,VIC,-0.08571428571428574,-3.8857142857142857,11.799999999999999,VIC
2015,4,Mt. Hotham,VIC,,,5.4,VIC
2015,4,Mt. Stirling,VIC,-0.08571428571428574,-3.8857142857142857,11.799999999999999,VIC
2015,4,Perisher,NSW,4.642857142857143,-6.728571428571429,6.800000000000001,NSW
2015,4,Selwyn,NSW,2.7857142857142856,-3.357142857142857,7.2,NSW
2015,4,Thredbo,NSW,2.242857142857143,-5.0,0.0,NSW
2015,5,Charlotte Pass,NSW,1.457142857142857,-4.771428571428571,28.5,NSW
2015,5,Falls Creek,VIC,0.5428571428571429,-2.9714285714285715,66.2,VIC
2015,5,Mt. Baw Baw,VIC,1.5857142857142856,-1.5142857142857142,98.2,VIC
2015,5,Mt. Buller,VIC,0.6285714285714287,-3.0142857142857147,45.8,VIC
2015,5,Mt. Hotham,VIC,-0.6,-4.175,0.0,VIC
2015,5,Mt. Stirling,VIC,0.6285714285714287,-3.0142857142857147,45.8,VIC
2015,5,Perisher,NSW,2.642857142857143,-4.5,55.4,NSW
2015,5,Selwyn,NSW,3.5285714285714285,-1.5285714285714285,46.4,NSW
2015,5,Thredbo,NSW,0.27142857142857146,-5.042857142857143,1.5999999999999999,NSW
2015,6,Charlotte Pass,NSW,-0.55,-6.935714285714286,21.1,NSW
2015,6,Falls Creek,VIC,-1.2714285714285716,-5.5,5.8,VIC
2015,6,Mt. Baw Baw,VIC,0.2857142857142857,-3.6714285714285713,84.0,VIC
2015,6,Mt. Buller,VIC,-1.1428571428571428,-5.2,25.8,VIC
2015,6,Mt. Hotham,VIC,-2.7285714285714286,-5.871428571428572,0.0,VIC
2015,6,Mt. Stirling,VIC,-1.1428571428571428,-5.2,25.8,VIC
2015,6,Perisher,NSW,0.7714285714285715,-6.2,33.6,NSW
2015,6,Selwyn,NSW,1.8571428571428572,-2.357142857142857,26.6,NSW
2015,6,Thredbo,NSW,-1.8714285714285714,-7.671428571428572,8.6,NSW
2015,7,Charlotte Pass,NSW,0.2285714285714287,-3.3285714285714283,53.1,NSW
2015,7,Falls Creek,VIC,0.2000000000000001,-2.3428571428571425,38.4,VIC
2015,7,Mt. Baw Baw,VIC,0.9714285714285715,-1.7142857142857142,24.0,VIC
2015,7,Mt. Buller,VIC,0.2285714285714285,-2.4714285714285715,56.8,VIC
2015,7,Mt. Hotham,VIC,-0.7285714285714285,-3.257142857142857,46.0,VIC
2015,7,Mt. Stirling,VIC,0.2285714285714285,-2.4714285714285715,56.8,VIC
2015,7,Perisher,NSW,1.2571428571428573,-2.7285714285714286,102.60000000000001,NSW
2015,7,Selwyn,NSW,2.357142857142857,-0.0714285714285715,58.8,NSW
2015,7,Thredbo,NSW,-0.7999999999999999,-3.9285714285714284,3.6,NSW
2015,8,Charlotte Pass,NSW,0.7,-3.8357142857142863,56.3,NSW
2015,8,Falls Creek,VIC,-0.39999999999999997,-3.6142857142857143,20.0,VIC
2015,8,Mt. Baw Baw,VIC,-0.0285714285714286,-3.442857142857143,54.0,VIC
2015,8,Mt. Buller,VIC,-0.014285714285714235,-4.328571428571428,68.0,VIC
2015,8,Mt. Hotham,VIC,-1.3,-4.1571428571428575,0.0,VIC
2015,8,Mt. Stirling,VIC,-0.014285714285714235,-4.328571428571428,68.0,VIC
2015,8,Perisher,NSW,1.8142857142857143,-3.3000000000000003,90.6,NSW
2015,8,Selwyn,NSW,3.1999999999999997,-1.0,70.0,NSW
2015,8,Thredbo,NSW,-0.4142857142857143,-4.371428571428572,22.0,NSW
2015,9,Charlotte Pass,NSW,-0.4928571428571429,-6.935714285714286,11.8,NSW
2015,9,Falls Creek,VIC,-0.28571428571428564,-5.114285714285714,2.8,VIC
2015,9,Mt. Baw Baw,VIC,0.8714285714285716,-3.185714285714286,81.0,VIC
2015,9,Mt. Buller,VIC,-0.6285714285714284,-4.628571428571428,25.6,VIC
2015,9,Mt. Hotham,VIC,-2.1,-5.742857142857143,0.8,VIC
2015,9,Mt. Stirling,VIC,-0.6285714285714284,-4.628571428571428,25.6,VIC
2015,9,Perisher,NSW,1.0285714285714285,-7.028571428571429,20.8,NSW
2015,9,Selwyn,NSW,1.4714285714285715,-3.0714285714285716,3.0,NSW
2015,9,Thredbo,NSW,-2.0142857142857142,-6.8428571428571425,2.8000000000000003,NSW
2015,10,Charlotte Pass,NSW,1.7785714285714287,-3.914285714285714,6.2,NSW
2015,10,Falls Creek,VIC,0.9428571428571428,-2.9,6.4,VIC
2015,10,Mt. Baw Baw,VIC,1.3142857142857143,-1.8714285714285717,20.0,VIC
2015,10,Mt. Buller,VIC,0.2571428571428572,-2.2285714285714286,28.599999999999998,VIC
2015,10,Mt. Hotham,VIC,-1.0857142857142859,-2.9857142857142853,24.599999999999998,VIC
2015,10,Mt. Stirling,VIC,0.2571428571428572,-2.2285714285714286,28.599999999999998,VIC
2015,10,Perisher,NSW,3.2714285714285714,-3.0857142857142854,10.8,NSW
2015,10,Selwyn,NSW,2.857142857142857,-0.8857142857142858,9.6,NSW
2015,10,Thredbo,NSW,0.28571428571428586,-4.742857142857143,1.6,NSW
2015,11,Charlotte Pass,NSW,3.8642857142857148,-3.071428571428571,21.0,NSW
2015,11,Falls Creek,VIC,3.357142857142857,-2.1,2.2,VIC
2015,11,Mt. Baw Baw,VIC,4.157142857142857,-0.6428571428571427,26.6,VIC
2015,11,Mt. Buller,VIC,3.142857142857143,-1.8571428571428572,2.8000000000000003,VIC
2015,11,Mt. Hotham,VIC,1.385714285714286,-3.857142857142857,22.4,VIC
2015,11,Mt. Stirling,VIC,3.142857142857143,-1.8571428571428572,2.8000000000000003,VIC
2015,11,Perisher,NSW,5.585714285714286,-2.9142857142857146,23.2,NSW
2015,11,Selwyn,NSW,7.057142857142857,0.6428571428571427,27.6,NSW
2015,11,Thredbo,NSW,2.1428571428571432,-3.228571428571428,18.8,NSW
2015,12,Charlotte Pass,NSW,1.6428571428571432,-3.2785714285714285,60.8,NSW
2015,12,Falls Creek,VIC,2.0285714285714285,-3.5142857142857147,42.400000000000006,VIC
2015,12,Mt. Baw Baw,VIC,1.3714285714285714,-2.6999999999999997,90.0,VIC
2015,12,Mt. Buller,VIC,2.1285714285714286,-2.8285714285714287,24.6,VIC
2015,12,Mt. Hotham,VIC,1.6285714285714283,-3.685714285714286,19.4,VIC
2015,12,Mt. Stirling,VIC,2.1285714285714286,-2.8285714285714287,24.6,VIC
2015,12,Perisher,NSW,3.1000000000000005,-2.5714285714285716,92.8,NSW
2015,12,Selwyn,NSW,5.028571428571429,-0.42857142857142855,39.199999999999996,NSW
2015,12,Thredbo,NSW,0.18571428571428572,-3.9857142857142853,28.8,NSW
2015,13,Charlotte Pass,NSW,2.9857142857142853,-3.807142857142857,23.3,NSW
2015,13,Falls Creek,VIC,3.242857142857143,-1.7,11.0,VIC
2015,13,Mt. Baw Baw,VIC,3.7,-1.5571428571428572,8.2,VIC
2015,13,Mt. Buller,VIC,3.4857142857142853,-1.3142857142857143,12.600000000000001,VIC
2015,13,Mt. Hotham,VIC,4.449999999999999,-2.1999999999999997,4.6000000000000005,VIC
2015,13,Mt. Stirling,VIC,3.4857142857142853,-1.3142857142857143,12.600000000000001,VIC
2015,13,Perisher,NSW,4.914285714285714,-3.628571428571429,35.6,NSW
2015,13,Selwyn,NSW,6.971428571428571,-0.12857142857142856,22.599999999999998,NSW
2015,13,Thredbo,NSW,1.0571428571428572,-3.9857142857142853,11.0,NSW
2015,14,Charlotte Pass,NSW,7.071428571428571,-1.8642857142857143,3.5,NSW
2015,14,Falls Creek,VIC,7.5,-0.0285714285714286,2.2,VIC
2015,14,Mt. Baw Baw,VIC,8.785714285714286,1.4714285714285713,25.6,VIC
2015,14,Mt. Buller,VIC,7.185714285714285,0.25714285714285723,14.0,VIC
2015,14,Mt. Hotham,VIC,,,9.8,VIC
2015,14,Mt. Stirling,VIC,7.185714285714285,0.25714285714285723,14.0,VIC
2015,14,Perisher,NSW,8.442857142857141,-1.4142857142857144,5.8,NSW
2015,14,Selwyn,NSW,10.885714285714286,2.1999999999999997,15.6,NSW
2015,14,Thredbo,NSW,5.7,-2.314285714285714,1.2,NSW
2015,15,Charlotte Pass,NSW,5.628571428571428,-1.9,10.8,NSW
2015,15,Falls Creek,VIC,5.928571428571429,0.08571428571428566,6.0,VIC
2015,15,Mt. Baw Baw,VIC,5.2,0.15714285714285722,24.6,VIC
2015,15,Mt. Buller,VIC,6.514285714285714,-0.2857142857142857,12.4,VIC
2015,15,Mt. Hotham,VIC,,,11.6,VIC
2015,15,Mt. Stirling,VIC,6.514285714285714,-0.2857142857142857,12.4,VIC
2015,15,Perisher,NSW,6.785714285714286,-1.6999999999999997,10.6,NSW
2015,15,Selwyn,NSW,9.285714285714286,1.8714285714285714,3.4,NSW
2015,15,Thredbo,NSW,4.471428571428571,-2.1,11.0,NSW
2016,1,Charlotte Pass,NSW,4.7214285714285715,-2.1357142857142857,77.4,NSW
2016,1,Falls Creek,VIC,5.228571428571429,-0.8499999999999998,45.6,VIC
2016,1,Mt. Baw Baw,VIC,5.271428571428571,-0.32857142857142846,44.4,VIC
2016,1,Mt. Buller,VIC,5.3999999999999995,-0.8571428571428571,93.0,VIC
2016,1,Mt. Hotham,VIC,4.214285714285714,-1.2714285714285711,78.2,VIC
2016,1,Mt. Stirling,VIC,5.3999999999999995,-0.8571428571428571,93.0,VIC
2016,1,Perisher,NSW,5.700000000000001,-2.8285714285714287,97.2,NSW
2016,1,Selwyn,NSW,6.357142857142857,0.8285714285714285,61.0,NSW
2016,1,Thredbo,NSW,3.742857142857143,-1.4428571428571428,57.6,NSW
2016,2,Charlotte Pass,NSW,3.4142857142857146,0.23571428571428577,92.6,NSW
2016,2,Falls Creek,VIC,2.985714285714286,0.08571428571428573,67.8,VIC
2016,2,Mt. Baw Baw,VIC,4.4714285714285715,2.0,71.39999999999999,VIC
2016,2,Mt. Buller,VIC,3.414285714285714,0.29999999999999993,99.8,VIC
2016,2,Mt. Hotham,VIC,2.1714285714285713,-0.42857142857142855,48.8,VIC
2016,2,Mt. Stirling,VIC,3.414285714285714,0.29999999999999993,99.8,VIC
2016,2,Perisher,NSW,4.142857142857143,0.9714285714285715,127.4,NSW
2016,2,Selwyn,NSW,5.742857142857143,2.442857142857143,85.6,NSW
2016,2,Thredbo,NSW,2.685714285714286,-0.5,57.8,NSW
2016,3,Charlotte Pass,NSW,-0.65,-5.792857142857143,31.400000000000002,NSW
2016,3,Falls Creek,VIC,-0.9142857142857143,-4.671428571428572,23.400000000000002,VIC
2016,3,Mt. Baw Baw,VIC,-0.27142857142857146,-3.128571428571429,29.4,VIC
2016,3,Mt. Buller,VIC,-1.0714285714285714,-4.242857142857143,55.6,VIC
2016,3,Mt. Hotham,VIC,-2.1285714285714286,-5.685714285714285,1.0,VIC
2016,3,Mt. Stirling,VIC,-1.0714285714285714,-4.242857142857143,55.6,VIC
2016,3,Perisher,NSW,1.3142857142857143,-5.6000000000000005,61.400000000000006,NSW
2016,3,Selwyn,NSW,1.4428571428571428,-2.6999999999999997,34.199999999999996,NSW
2016,3,Thredbo,NSW,-2.6142857142857143,-5.985714285714286,1.4,NSW
2016,4,Charlotte Pass,NSW,2.75,-3.128571428571428,19.0,NSW
2016,4,Falls Creek,VIC,0.34285714285714286,-2.7285714285714286,23.200000000000003,VIC
2016,4,Mt. Baw Baw,VIC,1.557142857142857,-1.2428571428571427,70.4,VIC
2016,4,Mt. Buller,VIC,0.0,-2.0142857142857142,39.8,VIC
2016,4,Mt. Hotham,VIC,-0.6714285714285715,-3.028571428571429,0.2,VIC
2016,4,Mt. Stirling,VIC,0.0,-2.0142857142857142,39.8,VIC
2016,4,Perisher,NSW,3.9857142857142853,-2.4428571428571426,34.6,NSW
2016,4,Selwyn,NSW,2.7571428571428567,-1.5285714285714285,20.6,NSW
2016,4,Thredbo,NSW,1.5142857142857145,-3.814285714285714,3.4,NSW
2016,5,Charlotte Pass,NSW,0.65,-2.142857142857143,76.80000000000001,NSW
2016,5,Falls Creek,VIC,0.8285714285714285,-1.4714285714285715,59.4,VIC
2016,5,Mt. Baw Baw,VIC,1.8857142857142857,-0.5714285714285714,68.2,VIC
2016,5,Mt. Buller,VIC,0.6571428571428571,-1.1142857142857143,40.0,VIC
2016,5,Mt. Hotham,VIC,-0.27142857142857135,-2.157142857142857,4.4,VIC
2016,5,Mt. Stirling,VIC,0.6571428571428571,-1.1142857142857143,40.0,VIC
2016,5,Perisher,NSW,1.7142857142857142,-1.4000000000000001,109.4,NSW
2016,5,Selwyn,NSW,3.1714285714285713,0.2285714285714285,32.4,NSW
2016,5,Thredbo,NSW,-0.4142857142857142,-2.8857142857142857,44.2,NSW
2016,6,Charlotte Pass,NSW,6.347142857142858,-2.2285714285714286,19.7,NSW
2016,6,Falls Creek,VIC,5.014285714285714,-1.0285714285714287,6.4,VIC
2016,6,Mt. Baw Baw,VIC,4.8999999999999995,-0.4857142857142857,10.8,VIC
2016,6,Mt. Buller,VIC,5.2,-1.1857142857142857,27.2,VIC
2016,6,Mt. Hotham,VIC,2.3000000000000003,-2.6,30.0,VIC
2016,6,Mt. Stirling,VIC,5.2,-1.1857142857142857,27.2,VIC
2016,6,Perisher,NSW,8.280000000000001,-1.942857142857143,25.8,NSW
2016,6,Selwyn,NSW,7.685714285714286,0.8,17.2,NSW
2016,6,Thredbo,NSW,4.414285714285714,-2.514285714285714,13.6,NSW
2016,7,Charlotte Pass,NSW,0.7357142857142857,-3.492857142857143,169.7,NSW
2016,7,Falls Creek,VIC,0.5285714285714286,-2.7857142857142856,91.2,VIC
2016,7,Mt. Baw Baw,VIC,1.4285714285714286,-2.414285714285714,64.2,VIC
2016,7,Mt. Buller,VIC,0.9285714285714286,-2.8428571428571425,123.60000000000001,VIC
2016,7,Mt. Hotham,VIC,-0.21428571428571416,-3.5142857142857147,114.4,VIC
2016,7,Mt. Stirling,VIC,0.9285714285714286,-2.8428571428571425,123.60000000000001,VIC
2016,7,Perisher,NSW,1.5285714285714285,-2.857142857142857,243.8,NSW
2016,7,Selwyn,NSW,2.4,-1.0,56.0,NSW
2016,7,Thredbo,NSW,-0.057142857142857086,-4.128571428571429,95.6,NSW
2016,8,Charlotte Pass,NSW,1.0071428571428571,-3.507142857142857,19.1,NSW
2016,8,Falls Creek,VIC,3.172065784643304e-17,-2.6714285714285713,29.400000000000002,VIC
2016,8,Mt. Baw Baw,VIC,1.8285714285714287,-1.2142857142857142,58.8,VIC
2016,8,Mt. Buller,VIC,0.32857142857142857,-2.2285714285714286,92.4,VIC
2016,8,Mt. Hotham,VIC,-0.7,-2.08,3.4,VIC
2016,8,Mt. Stirling,VIC,0.32857142857142857,-2.2285714285714286,92.4,VIC
2016,8,Perisher,NSW,2.1285714285714286,-3.042857142857143,30.200000000000003,NSW
2016,8,Selwyn,NSW,2.242857142857143,-1.1142857142857143,30.400000000000002,NSW
2016,8,Thredbo,NSW,-0.11428571428571425,-3.9714285714285715,8.0,NSW
2016,9,Charlotte Pass,NSW,2.1285714285714286,-5.328571428571428,25.900000000000002,NSW
2016,9,Falls Creek,VIC,0.8285714285714285,-3.1285714285714286,15.8,VIC
2016,9,Mt. Baw Baw,VIC,1.9714285714285713,-1.9857142857142858,9.200000000000001,VIC
2016,9,Mt. Buller,VIC,1.5571428571428572,-2.9285714285714284,20.8,VIC
2016,9,Mt. Hotham,VIC,,,22.4,VIC
2016,9,Mt. Stirling,VIC,1.5571428571428572,-2.9285714285714284,20.8,VIC
2016,9,Perisher,NSW,3.242857142857143,-4.6,31.200000000000003,NSW
2016,9,Selwyn,NSW,4.857142857142857,-0.29999999999999993,8.4,NSW
2016,9,Thredbo,NSW,1.0142857142857142,-6.057142857142857,20.6,NSW
2016,10,Charlotte Pass,NSW,3.4214285714285717,-3.0428571428571427,5.4,NSW
2016,10,Falls Creek,VIC,2.185714285714286,-2.085714285714286,5.6,VIC
2016,10,Mt. Baw Baw,VIC,4.0,-0.6857142857142858,8.8,VIC
2016,10,Mt. Buller,VIC,2.4714285714285715,-1.8571428571428572,28.4,VIC
2016,10,Mt. Hotham,VIC,2.8,,3.4,VIC
2016,10,Mt. Stirling,VIC,2.4714285714285715,-1.8571428571428572,28.4,VIC
2016,10,Perisher,NSW,4.771428571428571,-2.7142857142857144,7.4,NSW
2016,10,Selwyn,NSW,5.871428571428572,-0.0142857142857143,2.4,NSW
2016,10,Thredbo,NSW,2.0714285714285716,-3.3714285714285714,3.4,NSW
2016,11,Charlotte Pass,NSW,1.6142857142857143,-2.7071428571428573,35.5,NSW
2016,11,Falls Creek,VIC,1.042857142857143,-2.157142857142857,31.400000000000002,VIC
2016,11,Mt. Baw Baw,VIC,2.8285714285714287,-1.1285714285714286,35.400000000000006,VIC
2016,11,Mt. Buller,VIC,1.7285714285714284,-1.8857142857142857,133.79999999999998,VIC
2016,11,Mt. Hotham,VIC,-0.09999999999999998,-2.9285714285714284,23.4,VIC
2016,11,Mt. Stirling,VIC,1.7285714285714284,-1.8857142857142857,133.79999999999998,VIC
2016,11,Perisher,NSW,3.0,-2.0571428571428574,51.800000000000004,NSW
2016,11,Selwyn,NSW,4.371428571428571,0.028571428571428612,38.199999999999996,NSW
2016,11,Thredbo,NSW,0.2285714285714286,-3.357142857142857,19.2,NSW
2016,12,Charlotte Pass,NSW,2.5857142857142854,-4.25,71.1,NSW
2016,12,Falls Creek,VIC,2.1999999999999997,-2.857142857142857,52.8,VIC
2016,12,Mt. Baw Baw,VIC,3.1999999999999997,-0.9142857142857144,27.200000000000003,VIC
2016,12,Mt. Buller,VIC,1.8857142857142857,-2.6714285714285713,35.0,VIC
2016,12,Mt. Hotham,VIC,0.7000000000000001,-4.0285714285714285,72.80000000000001,VIC
2016,12,Mt. Stirling,VIC,1.8857142857142857,-2.6714285714285713,35.0,VIC
2016,12,Perisher,NSW,4.442857142857142,-4.0,51.199999999999996,NSW
2016,12,Selwyn,NSW,5.8999999999999995,-0.08571428571428566,29.6,NSW
2016,12,Thredbo,NSW,0.7285714285714285,-4.5,91.0,NSW
2016,13,Charlotte Pass,NSW,6.728571428571429,-0.9214285714285715,56.8,NSW
2016,13,Falls Creek,VIC,6.7,0.8285714285714286,51.00000000000001,VIC
2016,13,Mt. Baw Baw,VIC,7.742857142857143,1.3714285714285714,41.2,VIC
2016,13,Mt. Buller,VIC,6.514285714285714,1.0,15.8,VIC
2016,13,Mt. Hotham,VIC,5.64,-0.4857142857142857,25.8,VIC
2016,13,Mt. Stirling,VIC,6.514285714285714,1.0,15.8,VIC
2016,13,Perisher,NSW,8.4,-0.5,80.6,NSW
2016,13,Selwyn,NSW,10.228571428571428,3.1142857142857143,53.0,NSW
2016,13,Thredbo,NSW,5.057142857142857,-1.342857142857143,33.0,NSW
2016,14,Charlotte Pass,NSW,6.2214285714285715,0.3214285714285714,59.8,NSW
2016,14,Falls Creek,VIC,5.614285714285714,1.6857142857142855,24.0,VIC
2016,14,Mt. Baw Baw,VIC,5.585714285714286,2.1142857142857143,36.8,VIC
2016,14,Mt. Buller,VIC,4.642857142857143,1.1142857142857143,78.6,VIC
2016,14,Mt. Hotham,VIC,4.0285714285714285,0.8142857142857142,58.4,VIC
2016,14,Mt. Stirling,VIC,4.642857142857143,1.1142857142857143,78.6,VIC
2016,14,Perisher,NSW,7.771428571428571,0.7857142857142857,54.0,NSW
2016,14,Selwyn,NSW,7.871428571428571,3.314285714285714,96.2,NSW
2016,14,Thredbo,NSW,4.671428571428572,-0.14285714285714288,65.6,NSW
2016,15,Charlotte Pass,NSW,3.3285714285714283,-1.9428571428571426,67.2,NSW
2016,15,Falls Creek,VIC,2.6,-2.0142857142857142,8.0,VIC
2016,15,Mt. Baw Baw,VIC,4.557142857142857,-0.9833333333333334,31.200000000000003,VIC
2016,15,Mt. Buller,VIC,3.0,-2.0714285714285716,49.4,VIC
2016,15,Mt. Hotham,VIC,1.7,-2.7857142857142856,29.2,VIC
2016,15,Mt. Stirling,VIC,3.0,-2.0714285714285716,49.4,VIC
2016,15,Perisher,NSW,4.685714285714285,-1.0714285714285714,96.2,NSW
2016,15,Selwyn,NSW,6.057142857142857,0.6857142857142857,43.6,NSW
2016,15,Thredbo,NSW,1.9714285714285713,-2.814285714285714,38.199999999999996,NSW
2017,1,Charlotte Pass,NSW,7.385714285714286,-1.935714285714286,1.1,NSW
2017,1,Falls Creek,VIC,7.257142857142857,0.24285714285714288,0.0,VIC
2017,1,Mt. Baw Baw,VIC,6.814285714285715,1.4857142857142858,5.4,VIC
2017,1,Mt. Buller,VIC,7.014285714285714,0.42857142857142855,0.0,VIC
2017,1,Mt. Hotham,VIC,6.385714285714285,-0.8166666666666668,1.8,VIC
2017,1,Mt. Stirling,VIC,7.014285714285714,0.42857142857142855,0.0,VIC
2017,1,Perisher,NSW,9.428571428571429,-2.5714285714285716,0.8,NSW
2017,1,Selwyn,NSW,8.828571428571427,2.585714285714286,0.0,NSW
2017,1,Thredbo,NSW,5.3428571428571425,-1.3,1.4,NSW
2017,2,Charlotte Pass,NSW,8.221428571428572,-2.8071428571428574,0.0,NSW
2017,2,Falls Creek,VIC,6.8999999999999995,1.0714285714285714,0.0,VIC
2017,2,Mt. Baw Baw,VIC,5.828571428571428,0.24285714285714288,4.2,VIC
2017,2,Mt. Buller,VIC,6.3428571428571425,0.7,0.0,VIC
2017,2,Mt. Hotham,VIC,5.614285714285714,0.3428571428571428,0.0,VIC
2017,2,Mt. Stirling,VIC,6.3428571428571425,0.7,0.0,VIC
2017,2,Perisher,NSW,9.885714285714286,-4.228571428571429,0.0,NSW
2017,2,Selwyn,NSW,9.214285714285714,2.9285714285714284,0.0,NSW
2017,2,Thredbo,NSW,6.557142857142857,-1.385714285714286,0.0,NSW
2017,3,Charlotte Pass,NSW,1.3,-4.814285714285714,0.8999999999999999,NSW
2017,3,Falls Creek,VIC,0.12857142857142856,-3.414285714285714,0.2,VIC
2017,3,Mt. Baw Baw,VIC,0.14285714285714285,-2.4714285714285715,14.200000000000001,VIC
2017,3,Mt. Buller,VIC,-0.5285714285714286,-3.242857142857143,10.4,VIC
2017,3,Mt. Hotham,VIC,-1.0999999999999999,-3.9285714285714284,17.200000000000003,VIC
2017,3,Mt. Stirling,VIC,-0.5285714285714286,-3.242857142857143,10.4,VIC
2017,3,Perisher,NSW,2.857142857142857,-4.8999999999999995,1.5999999999999999,NSW
2017,3,Selwyn,NSW,3.2142857142857144,-0.7857142857142857,1.4,NSW
2017,3,Thredbo,NSW,-0.2571428571428572,-4.728571428571429,0.2,NSW
2017,4,Charlotte Pass,NSW,1.6785714285714288,-4.921428571428571,35.7,NSW
2017,4,Falls Creek,VIC,2.0714285714285716,-2.8857142857142857,41.4,VIC
2017,4,Mt. Baw Baw,VIC,1.8,-2.6999999999999997,42.8,VIC
2017,4,Mt. Buller,VIC,1.2285714285714289,-2.9857142857142853,79.2,VIC
2017,4,Mt. Hotham,VIC,0.8857142857142856,-3.557142857142857,20.4,VIC
2017,4,Mt. Stirling,VIC,1.2285714285714289,-2.9857142857142853,79.2,VIC
